Index,Marketing.expense,Production.expense,Multiplex.coverage,Budget,Movie_length,Lead_.Actor_Rating,Lead_Actress_rating,Director_rating,Producer_rating,Critic_rating,Trailer_views,X3D_available,Time_taken,Twitter_hastags,Genre,Avg_age_actors,Num_multiplex,Collection,Start_Tech_Oscar,Marketing.expense_mms,Production.expense_mms,Multiplex.coverage_mms,Budget_mms,Movie_length_mms,Lead_.Actor_Rating_mms,Lead_Actress_rating_mms,Director_rating_mms,Producer_rating_mms,Critic_rating_mms,Trailer_views_mms,X3D_available_mms,Time_taken_mms,Twitter_hastags_mms,Genre_mms,Avg_age_actors_mms,Num_multiplex_mms,Collection_mms,Start_Tech_Oscar_mms
326,23.8372,69.76,0.507,35724.205,88.2,7.245,7.45,7.215,7.255,8.08,533713,0,159.84,303.936,3,45,454,49200,1,0.002085425,0.253665689,0.777777778,0.549913777,0.121524202,0.608579088,0.620345141,0.604297225,0.575379126,0.528571429,0.903990735,0,0.734828981,0.056436026,0.666666667,0.736842105,0.226168224,0.435555556,1
327,26.0694,69.76,0.507,35063.16,102.4,7.265,7.455,7.145,7.3,7.08,509852,1,141.2,243.68,1,36,485,46000,0,0.003339894,0.253665689,0.777777778,0.527112474,0.267765191,0.612153709,0.621253406,0.591763653,0.583407672,0.171428571,0.836752407,1,0.649135712,0.023351021,0,0.578947368,0.28411215,0.4,0
328,24.8206,69.76,0.507,33791.065,117.2,7.205,7.31,7.26,7.395,8.08,448684,0,180.88,303.552,3,27,509,44400,1,0.002638084,0.253665689,0.777777778,0.483234336,0.420185376,0.601429848,0.594913715,0.612354521,0.600356824,0.528571429,0.664386032,0,0.831555719,0.056225182,0.666666667,0.421052632,0.328971963,0.382222222,1
329,21.3234,61.48,0.54,32596.74,99.3,7.29,7.47,7.265,7.54,8.62,483140,1,199.72,203.088,2,35,395,38600,1,0.0006727,0.101906158,0.845679012,0.442038705,0.235839341,0.616621984,0.623978202,0.613249776,0.626226583,0.721428571,0.761480196,1,0.918168444,0.001063007,0.333333333,0.561403509,0.11588785,0.317777778,1
330,21.3448,61.48,0.54,35179.815,90.7,7.32,7.46,7.275,7.515,8.62,483051,0,111.04,283.616,3,53,452,45200,0,0.000684726,0.101906158,0.845679012,0.531136233,0.147270855,0.621983914,0.622161671,0.615040286,0.62176628,0.721428571,0.761229401,0,0.510481795,0.045278842,0.666666667,0.877192982,0.222429907,0.391111111,0
331,20.9088,61.48,0.54,34129.92,105.7,6.99,7.225,7.05,6.985,7.62,465165,0,187.92,223.168,1,26,431,39600,0,0.000439699,0.101906158,0.845679012,0.494922399,0.301750772,0.563002681,0.579473206,0.574753805,0.52720785,0.364285714,0.71082813,0,0.863920559,0.012088414,0,0.403508772,0.18317757,0.328888889,0
332,21.0046,67.12,0.5621,31696.83,101.9,6.665,6.72,6.67,6.665,8.62,450203,0,134.84,282.736,2,21,522,34200,0,0.000493538,0.205278592,0.891152263,0.410998276,0.26261586,0.504915103,0.48773842,0.506714414,0.470115968,0.721428571,0.668666449,0,0.619897021,0.044795657,0.333333333,0.315789474,0.353271028,0.268888889,0
333,20.6932,67.12,0.5621,33502.205,96.8,6.525,6.71,6.6,6.885,8.62,480695,1,149.76,283.104,3,22,518,38800,0,0.000318535,0.205278592,0.891152263,0.473270742,0.210092688,0.479892761,0.485921889,0.494180842,0.509366637,0.721428571,0.754590388,1,0.688488415,0.044997716,0.666666667,0.333333333,0.345794393,0.32,0
334,21.0166,65.38,0.485,35085.38,111.6,6.62,6.9,6.735,6.83,7.96,536791,0,182.88,223.552,3,34,499,44400,0,0.000500282,0.173387097,0.732510288,0.527878904,0.362512873,0.496872207,0.520435967,0.518352731,0.49955397,0.485714286,0.912664285,0,0.840750276,0.012299259,0.666666667,0.543859649,0.310280374,0.382222222,0
335,20.7476,65.38,0.485,35052.05,112,6.74,6.83,6.655,6.855,6.96,505077,1,150.28,303.312,4,53,555,41400,0,0.000349107,0.173387097,0.732510288,0.526729258,0.366632338,0.518319929,0.507720254,0.504028648,0.504014273,0.128571429,0.823296851,1,0.690879,0.056093404,1,0.877192982,0.414953271,0.348888889,0
336,20.7922,65.38,0.485,33535.535,108,6.87,7.15,6.865,7.145,6.96,477685,1,178.44,283.376,3,57,506,42200,0,0.000374172,0.173387097,0.732510288,0.474420387,0.325437693,0.54155496,0.565849228,0.541629364,0.555753791,0.128571429,0.746108456,1,0.82033836,0.045147064,0.666666667,0.947368421,0.323364486,0.357777778,0
337,20.6854,65.38,0.485,32602.295,119.8,7.25,7.545,7.25,7.495,6.96,483878,0,201.8,303.12,1,53,447,39000,1,0.000314151,0.173387097,0.732510288,0.442230312,0.446961895,0.609472744,0.63760218,0.610564011,0.618198037,0.128571429,0.763559819,0,0.927730783,0.055987982,0,0.877192982,0.213084112,0.322222222,1
338,20.6082,65.38,0.485,32746.725,133.1,7.07,7.255,7.16,7.285,7.96,452920,1,165.4,242.96,1,21,567,37000,1,0.000270766,0.173387097,0.732510288,0.44721211,0.583934089,0.577301162,0.584922797,0.594449418,0.58073149,0.485714286,0.67632273,1,0.760389849,0.022955688,0,0.315789474,0.437383178,0.3,1
339,20.6612,65.38,0.485,33657.745,110.8,7.545,7.74,7.465,7.625,7.96,466294,1,162.24,283.296,1,26,535,41200,1,0.000300551,0.173387097,0.732510288,0.478635754,0.354273944,0.662198391,0.673024523,0.649059982,0.641391615,0.485714286,0.714009558,1,0.745862449,0.045103138,0,0.403508772,0.377570093,0.346666667,1
340,21.0994,65.38,0.485,33246.675,118.9,7.555,7.68,7.475,7.665,6.96,457316,0,127.6,223.04,2,28,477,38000,1,0.000546814,0.173387097,0.732510288,0.464456792,0.4376931,0.663985702,0.662125341,0.650850492,0.6485281,0.128571429,0.688710296,0,0.586612725,0.012018133,0.333333333,0.438596491,0.269158879,0.311111111,1
341,21.2302,65.38,0.485,33152.24,132,7.47,7.62,7.515,7.77,7.96,459687,1,129.48,262.992,3,20,534,37400,1,0.000620322,0.173387097,0.732510288,0.461199463,0.572605561,0.648793566,0.651226158,0.658012534,0.667261374,0.485714286,0.695391578,1,0.595255609,0.033954739,0.666666667,0.298245614,0.375700935,0.304444444,1
342,20.2602,58.04,0.558,40223.755,122.8,6.34,6.52,6.41,6.655,8.9,516919,1,125.08,265.232,3,48,525,65400,1,7.52E-05,0.038856305,0.882716049,0.705115923,0.477857878,0.446827525,0.451407811,0.460161146,0.468331847,0.821428571,0.856666629,1,0.575027584,0.035184665,0.666666667,0.789473684,0.358878505,0.615555556,1
343,20.4996,58.78,0.482,36329.7,133.2,6.77,6.895,6.705,7.095,7.82,494604,1,146.6,222.64,1,40,566,33000,0,0.000209734,0.052419355,0.726337449,0.570799004,0.584963955,0.523681859,0.519527702,0.5129812,0.546833185,0.435714286,0.793784801,1,0.673961015,0.011798503,0,0.649122807,0.435514019,0.255555556,0
344,20.5086,62.56,0.516,37196.28,129.9,6.985,7.19,7.08,7.28,7.48,480187,1,179.56,303.824,4,52,479,47800,0,0.000214792,0.12170088,0.796296296,0.600689787,0.550978373,0.562109026,0.57311535,0.580125336,0.579839429,0.314285714,0.753158885,1,0.825487312,0.05637453,1,0.859649123,0.272897196,0.42,0
345,20.6098,62.56,0.516,38185.07,101.6,6.645,6.91,6.665,6.85,8.48,534902,0,212.48,224.992,1,23,464,62400,0,0.000271665,0.12170088,0.796296296,0.634795938,0.259526262,0.501340483,0.522252498,0.505819158,0.503122212,0.671428571,0.907341239,0,0.976829717,0.013089925,0,0.350877193,0.244859813,0.582222222,0
346,20.6226,63.78,0.558,33407.77,122,5.88,6.045,5.885,6.165,7.24,494404,1,143,262.8,2,26,507,35000,0,0.000278858,0.144061584,0.882716049,0.470013413,0.46961895,0.36461126,0.365122616,0.366159355,0.380909902,0.228571429,0.793221218,1,0.657410813,0.033849317,0.333333333,0.403508772,0.325233645,0.277777778,0
347,21.2324,63.78,0.558,32763.39,125.8,5.965,6.075,5.835,6.095,7.24,459385,0,120.88,262.752,1,46,441,34400,0,0.000621559,0.144061584,0.882716049,0.447786932,0.508753862,0.379803396,0.370572207,0.357206804,0.368421053,0.228571429,0.694540567,0,0.555719014,0.033822961,0,0.754385965,0.201869159,0.271111111,0
348,20.374,63.3,0.571,36196.38,101.2,5.565,5.855,5.71,5.795,8.42,485496,1,163.24,243.696,2,47,385,46200,1,0.000139148,0.13526393,0.909465021,0.566200422,0.255406797,0.308310992,0.330608538,0.334825425,0.314897413,0.65,0.768119209,1,0.750459728,0.023359806,0.333333333,0.771929825,0.097196262,0.402222222,1
349,20.3002,59.02,0.565,36857.425,103.2,5.69,5.91,5.73,5.985,8.6,507911,1,125.8,263.92,3,45,490,49000,1,9.77E-05,0.056818182,0.897119342,0.589001724,0.276004119,0.330652368,0.340599455,0.338406446,0.348795718,0.714285714,0.831282829,1,0.578337624,0.034464279,0.666666667,0.736842105,0.293457944,0.433333333,1
350,20.5798,57.5,0.571,38546.145,108,5.56,5.73,5.515,5.605,8.06,495540,1,112.64,224.256,3,30,393,53200,1,0.000254805,0.028958944,0.909465021,0.647250431,0.325437693,0.307417337,0.307901907,0.299910474,0.280999108,0.521428571,0.796422372,1,0.51783744,0.012685807,0.666666667,0.473684211,0.112149533,0.48,1
351,21.2422,57.5,0.571,36051.95,117.9,5.5,5.685,5.445,5.785,8.06,530639,0,145.16,303.664,1,55,389,45800,0,0.000627066,0.028958944,0.909465021,0.561218624,0.427394439,0.296693476,0.29972752,0.287376902,0.313113292,0.521428571,0.895328456,0,0.667340934,0.056286678,0,0.912280702,0.104672897,0.397777778,0
352,21.59,58.38,0.589,36546.345,109.4,4.51,4.785,4.575,4.705,7.34,528366,1,111.64,203.856,1,45,363,48200,1,0.000822526,0.045087977,0.946502058,0.5782717,0.339855819,0.119749777,0.136239782,0.131602507,0.120428189,0.264285714,0.88892333,1,0.513240162,0.001484696,0,0.736842105,0.056074766,0.424444444,1
353,21.4488,58.38,0.589,32685.62,92,4.585,4.725,4.515,4.75,8.34,500120,1,147.44,222.976,1,50,397,37200,1,0.000743173,0.045087977,0.946502058,0.445104426,0.160659114,0.133154602,0.125340599,0.120859445,0.128456735,0.621428571,0.809328434,1,0.677822729,0.011982992,0,0.824561404,0.119626168,0.302222222,1
354,20.3418,59.04,0.59,37374.04,109.6,3.84,4.035,3.84,4.03,8.6,502830,1,122.04,244.816,2,40,474,60200,1,0.000121052,0.057184751,0.948559671,0.60682123,0.341915551,0,0,0,0,0.714285714,0.81696499,1,0.561051857,0.023974769,0.333333333,0.649122807,0.263551402,0.557777778,1
355,20.8602,58.82,0.587,31457.965,95.4,4.62,4.815,4.62,4.775,7.6,484954,0,175.28,242.912,3,34,470,36400,1,0.000412387,0.053152493,0.942386831,0.402759149,0.195674562,0.139410188,0.141689373,0.139659803,0.132917038,0.357142857,0.766591898,0,0.80581096,0.022929332,0.666666667,0.543859649,0.256074766,0.293333333,1
356,22.1318,58.82,0.587,32974.48,93,4.59,4.75,4.69,4.8,6.6,503151,0,186.24,263.296,1,53,444,41200,1,0.001127011,0.053152493,0.942386831,0.455068021,0.170957775,0.134048257,0.129881926,0.152193375,0.137377342,0,0.817869542,0,0.856197131,0.034121657,0,0.877192982,0.207476636,0.346666667,1
357,199.6592,91.2,0.23,34507.66,170.9,8.92,9.095,8.785,8.955,6.96,399154,0,119.12,282.848,3,39,773,35600,0,0.100895269,0.646627566,0.20781893,0.507951715,0.973223481,0.90795353,0.919164396,0.885407341,0.87867975,0.128571429,0.524814581,0,0.547627804,0.044857153,0.666666667,0.631578947,0.822429907,0.284444444,0
358,96.994,91.2,0.23,35524.225,164.5,8.585,8.775,8.69,8.94,7.96,465805,0,140.68,263.472,2,56,756,43400,1,0.043198665,0.646627566,0.20781893,0.543015903,0.907312049,0.848078642,0.861035422,0.868397493,0.876003568,0.485714286,0.712631597,0,0.646745127,0.034218294,0.333333333,0.929824561,0.790654206,0.371111111,1
359,124.0354,91.2,0.23,34035.485,156.9,8.52,8.8,8.55,8.685,6.96,473168,0,127.08,303.632,4,42,767,45400,1,0.058395605,0.646627566,0.20781893,0.49166507,0.829042225,0.836461126,0.865576748,0.843330349,0.830508475,0.128571429,0.733379923,0,0.58422214,0.056269108,1,0.684210526,0.811214953,0.393333333,1
361,110.8384,91.2,0.23,35540.89,161.5,8.635,8.79,8.655,8.885,6.96,486963,0,176,204,3,37,673,50000,0,0.05097905,0.646627566,0.20781893,0.543590726,0.876416066,0.857015192,0.863760218,0.862130707,0.866190901,0.128571429,0.772253094,0,0.809121,0.001563763,0.666666667,0.596491228,0.635514019,0.444444444,0
362,96.7368,91.2,0.23,34724.305,164.6,8.71,9.01,8.85,8.84,6.96,456314,1,177.96,263.184,1,56,733,39800,1,0.043054121,0.646627566,0.20781893,0.515424411,0.908341916,0.870420018,0.903723887,0.897045658,0.858162355,0.128571429,0.685886742,1,0.818131666,0.034060161,0,0.929824561,0.747663551,0.331111111,1
363,93.5644,91.2,0.23,29785.91,169.7,8.865,9.1,8.895,8.93,6.96,450482,0,160.32,283.328,2,52,700,41600,1,0.041271271,0.646627566,0.20781893,0.345085265,0.960865088,0.898123324,0.920072661,0.905102954,0.874219447,0.128571429,0.669452648,0,0.737035675,0.045120708,0.333333333,0.859649123,0.685981308,0.351111111,1
364,104.4478,91.2,0.23,32235.665,162.5,9.01,9.15,9.015,9.015,7.96,439085,1,194.72,302.688,4,57,803,33600,1,0.04738761,0.646627566,0.20781893,0.429584212,0.886714727,0.924039321,0.929155313,0.926589078,0.889384478,0.485714286,0.637336843,1,0.895182052,0.055750782,1,0.947368421,0.878504673,0.262222222,1
365,89.4856,91.2,0.282,48772.9,156.4,9.015,9.145,9.04,8.99,6.96,493047,0,160.76,243.504,1,26,622,43800,0,0.038979034,0.646627566,0.314814815,1,0.823892894,0.924932976,0.928247048,0.931065354,0.884924175,0.128571429,0.789397304,0,0.739058477,0.023254384,0,0.403508772,0.540186916,0.375555556,0
366,111.1174,91.2,0.282,19781.355,161.4,9.185,9.225,9.16,9.205,6.96,527849,1,161,244.4,1,51,680,55000,1,0.051135845,0.646627566,0.314814815,0,0.8753862,0.955317248,0.942779292,0.952551477,0.923282783,0.128571429,0.887466467,1,0.740161824,0.023746354,0,0.842105263,0.648598131,0.5,1
367,93.939,91.2,0.282,27569.465,164.9,8.96,9.225,9.07,9.245,7.96,417956,0,204.76,283.504,2,58,757,43800,1,0.041481791,0.646627566,0.314814815,0.268633838,0.911431514,0.91510277,0.942779292,0.936436885,0.930419269,0.485714286,0.577797065,0,0.941338727,0.045217345,0.333333333,0.964912281,0.792523364,0.375555556,1
368,290.444,91.2,0.369,21458.965,173.5,9.235,9.305,9.23,9.215,7.96,466467,0,199.24,223.696,2,24,559,46200,1,0.151915232,0.646627566,0.49382716,0.057865491,1,0.964253798,0.957311535,0.965085049,0.925066905,0.485714286,0.714497058,0,0.915961751,0.012378325,0.333333333,0.368421053,0.422429907,0.402222222,1
369,117.9644,91.2,0.369,27608.35,173.5,9.265,9.445,9.24,9.385,7.96,549584,0,194,268,1,41,624,100000,1,0.054983777,0.646627566,0.49382716,0.269975091,1,0.969615728,0.982742961,0.96687556,0.955396967,0.485714286,0.948713902,0,0.891872012,0.036704502,0,0.666666667,0.543925234,1,1
370,133.3996,91.2,0.369,37124.065,170.3,9.225,9.36,9.175,9.53,7.96,513408,1,134,308,1,58,675,100000,1,0.063658173,0.646627566,0.49382716,0.598198889,0.967044284,0.962466488,0.967302452,0.955237243,0.981266726,0.485714286,0.846772921,1,0.616035307,0.058667463,0,0.964912281,0.639252336,1,1
371,150.7752,91.2,0.369,38973.88,171,9.3,9.54,9.4,9.36,6.96,523799,1,202,248,3,46,593,100000,1,0.073423051,0.646627566,0.49382716,0.662004215,0.974253347,0.975871314,1,0.995523724,0.950936664,0.128571429,0.876053901,1,0.928650239,0.025723021,0.666666667,0.754385965,0.485981308,1,1
372,204.646,91.2,0.369,34529.88,173.5,9.31,9.525,9.32,9.505,7.96,454281,1,196,268,3,25,609,100000,1,0.103697791,0.646627566,0.49382716,0.508718145,1,0.977658624,0.997275204,0.981199642,0.976806423,0.485714286,0.680157916,1,0.901066569,0.036704502,0.666666667,0.385964912,0.51588785,1,1
373,185.345,91.2,0.332,32635.625,163.1,9.435,9.495,9.375,9.44,6.96,464886,1,216,248,3,57,645,100000,1,0.092850861,0.646627566,0.417695473,0.443379958,0.892893924,1,0.991825613,0.991047449,0.965209634,0.128571429,0.710041931,1,0.993012137,0.025723021,0.666666667,0.947368421,0.58317757,1,1
374,242.162,91.2,0.332,27252.83,173.5,9.26,9.505,9.36,9.525,7.96,237541,1,137.52,262.208,3,56,611,27600,1,0.12478133,0.646627566,0.417695473,0.257712205,1,0.968722073,0.993642144,0.988361683,0.980374665,0.485714286,0.069402489,1,0.632217727,0.033524265,0.666666667,0.929824561,0.519626168,0.195555556,1
375,389.964,91.2,0.332,22986.59,173.5,9.27,9.48,9.425,9.55,6.96,215432,0,141.52,262.208,2,35,712,27600,1,0.207844273,0.646627566,0.417695473,0.110557578,1,0.970509383,0.989100817,1,0.984834969,0.128571429,0.007101152,0,0.650606841,0.033524265,0.333333333,0.561403509,0.708411215,0.195555556,1
376,412.182,91.2,0.329,40623.715,171.4,9.19,9.345,9.195,9.635,7.96,440970,0,178,302.4,3,45,625,30000,0,0.220330521,0.646627566,0.411522634,0.718911669,0.978372812,0.956210903,0.964577657,0.958818263,1,0.485714286,0.642648617,0,0.818315557,0.055592649,0.666666667,0.736842105,0.545794393,0.222222222,0
377,325.76,91.2,0.329,36935.195,166.8,9.175,9.445,9.315,9.375,7.96,362344,1,189.56,302.224,3,26,705,27800,1,0.171762399,0.646627566,0.411522634,0.591684231,0.93099897,0.953529937,0.982742961,0.980304387,0.953612846,0.485714286,0.42108704,1,0.871460096,0.055496012,0.666666667,0.403508772,0.695327103,0.197777778,1
378,216.4698,91.2,0.329,37740.67,172.3,9.215,9.465,9.24,9.365,7.96,349344,1,121.32,282.128,3,22,691,26600,0,0.110342624,0.646627566,0.411522634,0.619467331,0.987641607,0.960679178,0.986376022,0.96687556,0.951828724,0.485714286,0.384454113,1,0.557741817,0.04446182,0.666666667,0.333333333,0.669158879,0.184444444,0
379,492.964,91.2,0.329,35440.9,169.7,9.24,9.39,9.235,9.365,6.96,359760,1,185.24,282.096,2,54,632,26200,1,0.265729031,0.646627566,0.411522634,0.54014179,0.960865088,0.965147453,0.972752044,0.965980304,0.951828724,0.128571429,0.413805541,1,0.851599853,0.044444249,0.333333333,0.894736842,0.558878505,0.18,1
380,377.334,91.2,0.329,34568.765,173.5,9.26,9.435,9.26,9.27,7.96,353650,0,158.08,221.632,4,46,581,20400,0,0.200746365,0.646627566,0.411522634,0.510059398,1,0.968722073,0.980926431,0.97045658,0.934879572,0.485714286,0.396588066,0,0.726737771,0.011245036,1,0.754385965,0.463551402,0.115555556,0
381,1799.524,91.2,0.329,38707.24,165.4,9.17,9.43,9.155,9.41,6.96,417588,1,188.16,281.664,3,21,666,20800,0,1,0.646627566,0.411522634,0.652807051,0.916580844,0.952636282,0.980018165,0.951656222,0.95985727,0.128571429,0.576760071,1,0.865023906,0.044207049,0.666666667,0.315789474,0.622429907,0.12,0
382,337.488,91.2,0.329,36357.475,172.6,9.11,9.35,9.18,9.325,6.96,382857,0,172.36,201.744,4,60,582,21800,0,0.178353393,0.646627566,0.411522634,0.571757042,0.990731205,0.941912422,0.965485922,0.956132498,0.944692239,0.128571429,0.47889098,0,0.792386907,0.000325052,1,1,0.465420561,0.131111111,0
383,203.7404,91.2,0.3,30752.48,173.5,9.05,9.225,9.14,9.43,7.96,362581,1,164.52,221.808,1,46,607,22600,1,0.103188854,0.646627566,0.351851852,0.378424986,1,0.931188561,0.942779292,0.948970457,0.963425513,0.485714286,0.421754886,1,0.756344244,0.011341673,0,0.754385965,0.512149533,0.14,1
384,179.8496,91.2,0.3,30663.6,173.5,9.145,9.335,9.14,9.31,7.96,339764,0,134.92,301.968,2,41,702,24600,1,0.089762513,0.646627566,0.351851852,0.375359264,1,0.948168007,0.962761126,0.948970457,0.942016057,0.485714286,0.357458464,0,0.620264803,0.055355449,0.333333333,0.666666667,0.689719626,0.162222222,1
385,421.698,91.2,0.3,24264.24,164.7,9.25,9.33,9.26,9.28,7.96,269764,0,113.52,281.408,1,25,626,17600,1,0.225678398,0.646627566,0.351851852,0.154627323,0.909371782,0.966934763,0.961852861,0.97045658,0.936663693,0.485714286,0.160204243,0,0.521883045,0.044066486,0,0.385964912,0.547663551,0.084444444,1
386,356.236,91.2,0.3,29313.735,171.6,9.27,9.385,9.19,9.3,6.96,267965,0,202.88,261.152,4,36,600,14400,1,0.188889543,0.646627566,0.351851852,0.32879862,0.980432544,0.970509383,0.971843778,0.957923008,0.940231936,0.128571429,0.155134809,0,0.932695844,0.032944442,1,0.578947368,0.499065421,0.048888889,1
387,507.876,91.2,0.3,25841.86,173.5,9.145,9.32,9.14,9.46,7.96,291349,1,154.2,301.68,1,34,597,21000,1,0.274109395,0.646627566,0.351851852,0.209043878,1,0.948168007,0.960036331,0.948970457,0.968777877,0.485714286,0.221028991,1,0.708900331,0.055197315,0,0.543859649,0.493457944,0.122222222,1
388,471.942,91.2,0.3,27775,163,9.105,9.26,9.115,9.48,7.96,276179,0,166.96,301.184,4,54,617,14800,1,0.25391492,0.646627566,0.351851852,0.275723319,0.891864058,0.941018767,0.949137148,0.944494181,0.97234612,0.485714286,0.178281183,0,0.767561604,0.054924975,1,0.894736842,0.530841121,0.053333333,1
389,306.674,91.2,0.3,27108.4,173.5,9.115,9.315,9.175,9.215,6.96,278464,0,122.08,201.632,2,25,711,20400,1,0.161036297,0.646627566,0.351851852,0.252730408,1,0.942806077,0.959128065,0.955237243,0.925066905,0.128571429,0.184720124,0,0.561235748,0.000263556,0.333333333,0.385964912,0.706542056,0.115555556,1
390,183.0348,91.2,0.3,29941.45,172.4,9,9.25,9.025,9.265,7.96,369811,0,120.6,241.84,4,51,616,23000,1,0.091552557,0.646627566,0.351851852,0.350450278,0.988671473,0.922252011,0.947320618,0.928379588,0.933987511,0.485714286,0.442128429,0,0.554431776,0.022340725,1,0.842105263,0.528971963,0.144444444,1
391,159.243,91.2,0.3,31735.715,170.5,8.9,9.145,8.885,9.22,6.96,416162,1,194.04,222.416,1,20,711,30200,0,0.078181852,0.646627566,0.351851852,0.412339529,0.969104016,0.90437891,0.928247048,0.903312444,0.925958965,0.128571429,0.572741721,1,0.892055903,0.01167551,0,0.298245614,0.706542056,0.224444444,0
392,125.861,91.2,0.3,33613.305,156,8.915,9.045,8.76,8.94,7.96,412194,1,193.28,203.712,1,53,619,46400,1,0.059421571,0.646627566,0.351851852,0.477102893,0.819773429,0.907059875,0.910081744,0.880931065,0.876003568,0.485714286,0.561560225,1,0.888561971,0.00140563,0,0.877192982,0.534579439,0.404444444,1
393,251.558,91.2,0.3,27974.98,170.5,9.01,9.125,9.035,9.29,6.96,317358,0,109.88,281.552,3,51,686,19400,1,0.130061769,0.646627566,0.351851852,0.282621192,0.969104016,0.924039321,0.924613987,0.930170098,0.938447814,0.128571429,0.294320206,0,0.505148952,0.044145553,0.666666667,0.842105263,0.659813084,0.104444444,1
394,192.8952,91.2,0.307,34402.115,166.1,9.055,9.17,8.955,9.235,7.96,437541,0,181.52,282.208,1,55,628,27600,1,0.097093983,0.646627566,0.366255144,0.504311171,0.923789907,0.932082216,0.932788374,0.915846016,0.928635147,0.485714286,0.632985978,0,0.834497977,0.044505746,0,0.912280702,0.551401869,0.195555556,1
395,287.196,91.2,0.307,32702.285,168.2,9.005,9.23,8.97,9.23,7.96,420044,0,135.08,302.032,3,40,654,25400,1,0.150089896,0.646627566,0.366255144,0.445679249,0.945417096,0.923145666,0.943687557,0.918531782,0.927743087,0.485714286,0.583680876,0,0.621000368,0.055390589,0.666666667,0.649122807,0.6,0.171111111,1
396,194.335,91.2,0.307,35946.405,172.3,8.98,9.26,9.085,9.225,7.96,424127,0,115.24,302.096,4,29,712,26200,0,0.097903133,0.646627566,0.366255144,0.55757808,0.987641607,0.918677391,0.949137148,0.93912265,0.926851026,0.485714286,0.595186433,0,0.529790364,0.05542573,1,0.456140351,0.708411215,0.18,0
397,137.441,91.2,0.307,35579.775,169.5,9.115,9.18,9.1,9.255,6.96,390048,1,109,222,1,24,685,25000,0,0.065929391,0.646627566,0.366255144,0.544931979,0.958805355,0.942806077,0.934604905,0.941808415,0.93220339,0.128571429,0.499154625,1,0.501103347,0.011447096,0,0.368421053,0.657943925,0.166666667,0
398,173.4404,91.2,0.307,31924.585,172.4,9.135,9.23,9.125,9.24,6.96,384688,0,185.4,281.36,3,22,663,17000,0,0.08616062,0.646627566,0.366255144,0.418854187,0.988671473,0.946380697,0.943687557,0.946284691,0.929527208,0.128571429,0.484050587,0,0.852335417,0.044040131,0.666666667,0.333333333,0.61682243,0.077777778,0
399,787.036,91.2,0.307,30291.415,173.5,9.215,9.37,9.105,9.33,6.96,291101,0,186,260.8,2,26,653,10000,1,0.43099395,0.646627566,0.366255144,0.362521556,1,0.960679178,0.969118983,0.942703671,0.9455843,0.128571429,0.220330147,0,0.855093784,0.032751168,0.333333333,0.403508772,0.598130841,0,1
400,218.331,91.2,0.307,32507.86,151.3,9.15,9.38,9.14,9.33,6.96,270691,0,134.52,281.008,1,42,613,12600,0,0.111388596,0.646627566,0.366255144,0.438972983,0.771369722,0.949061662,0.970935513,0.948970457,0.9455843,0.128571429,0.162816452,0,0.618425892,0.043846857,0,0.684210526,0.523364486,0.028888889,0
401,520.922,91.2,0.307,33257.785,173.5,9.135,9.31,9.04,9.335,7.96,308973,1,184.24,220.896,2,30,618,11200,0,0.28144109,0.646627566,0.366255144,0.464840008,1,0.946380697,0.9582198,0.931065354,0.94647636,0.485714286,0.270691968,1,0.847002574,0.010840918,0.333333333,0.473684211,0.53271028,0.013333333,0
402,304.724,91.2,0.307,35235.365,173.5,9.12,9.33,9.095,9.305,7.96,374897,1,146.88,201.152,3,50,703,14400,0,0.15994042,0.646627566,0.366255144,0.533052309,1,0.943699732,0.961852861,0.94091316,0.941123996,0.485714286,0.456460358,1,0.675248253,0,0.666666667,0.824561404,0.691588785,0.048888889,0
403,211.9142,91.2,0.307,35574.22,173.5,9.17,9.32,9.115,9.12,7.96,359036,0,108.84,281.936,1,42,689,24200,0,0.107782432,0.646627566,0.366255144,0.544740372,1,0.952636282,0.960036331,0.944494181,0.908117752,0.485714286,0.411765369,0,0.500367782,0.044356397,0,0.684210526,0.665420561,0.157777778,0
405,850.584,91.2,0.307,30724.705,158.9,9.05,9.22,9.185,9.33,7.96,312011,0,169.4,221.36,3,56,615,17000,0,0.46670716,0.646627566,0.366255144,0.377466948,0.849639547,0.931188561,0.941871026,0.957027753,0.9455843,0.485714286,0.279252801,0,0.778778963,0.011095688,0.666666667,0.929824561,0.527102804,0.077777778,0
406,1378.416,91.2,0.307,31569.065,173.5,9.235,9.405,9.28,9.23,6.96,342621,1,146,280.8,1,38,654,10000,0,0.763342381,0.646627566,0.366255144,0.406591301,1,0.964253798,0.975476839,0.974037601,0.927743087,0.128571429,0.365509254,1,0.671202648,0.043732649,0,0.614035088,0.6,0,0
407,434.324,91.2,0.341,22986.59,173.5,9.27,9.495,9.3,9.58,6.96,352670,1,170.76,281.904,1,53,620,23800,0,0.232774058,0.646627566,0.436213992,0.110557578,1,0.970509383,0.991825613,0.977618621,0.990187333,0.128571429,0.393826506,1,0.785031261,0.044338827,0,0.877192982,0.536448598,0.153333333,0
